"","SPCODE","SITE_ID","LENGTH_MM","TISSUE","BIOLOGICALS_COMMENTS","SCIENTIFIC_NAME","COMMON_NAME"
"304",37296001,"N3.3",397,10080617,"(null)","Platycephalus richardsoni","Tiger Flathead"
"305",37017008,"N3.1",475,10080609,"shot 3","Galeorhinus galeus","School Shark"
"306",37296001,"N3.1",383,10080564,"(null)","Platycephalus richardsoni","Tiger Flathead"
"307",37296001,"N3.1",368,10080699,"(null)","Platycephalus richardsoni","Tiger Flathead"
"308",37296001,"N3.1",353,10080529,"(null)","Platycephalus richardsoni","Tiger Flathead"
"309",37296001,"N3.1",343,10080603,"(null)","Platycephalus richardsoni","Tiger Flathead"
"310",37296001,"N3.1",359,10080688,"(null)","Platycephalus richardsoni","Tiger Flathead"
"311",37296001,"N3.1",447,10080574,"(null)","Platycephalus richardsoni","Tiger Flathead"
"312",37296001,"N3.1",418,10080697,"(null)","Platycephalus richardsoni","Tiger Flathead"
"313",37296001,"N3.1",422,10080793,"(null)","Platycephalus richardsoni","Tiger Flathead"
"314",37296001,"N3.1",304,10080594,"(null)","Platycephalus richardsoni","Tiger Flathead"
"315",37296001,"N3.1",351,10080583,"(null)","Platycephalus richardsoni","Tiger Flathead"
"316",37287001,"N3.1",222,10080772,"(null)","Helicolenus percoides","Reef Ocean Perch"
"317",37287001,"N3.1",159,10080739,"(null)","Helicolenus percoides","Reef Ocean Perch"
"318",37287001,"N3.1",176,10080752,"no gonad","Helicolenus percoides","Reef Ocean Perch"
"319",37287001,"N3.1",215,10080785,"(null)","Helicolenus percoides","Reef Ocean Perch"
"320",37287001,"N3.1",188,10080788,"(null)","Helicolenus percoides","Reef Ocean Perch"
"321",37038002,"N7.1",354,10081808,"large embryo","Urolophus cruciatus","Banded Stingaree"
"322",37038002,"N7.1",226,10080716,"(null)","Urolophus cruciatus","Banded Stingaree"
"323",37038002,"N7.1",292,10081806,"(null)","Urolophus cruciatus","Banded Stingaree"
"324",37038002,"N7.1",231,10081762,"(null)","Urolophus cruciatus","Banded Stingaree"
"325",37038002,"N7.1",213,10081788,"(null)","Urolophus cruciatus","Banded Stingaree"
"326",37038001,"N7.1",592,10081772,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"327",37038001,"N7.1",520,10081802,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"328",37038001,"N7.1",619,10081781,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"329",37038001,"N7.1",550,10081244,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"330",37038001,"N7.1",427,10081830,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"331",37038001,"N7.1",409,10081844,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"332",37038001,"N7.1",353,10081771,"immature","Urolophus bucculentus","Sandyback Stingaree"
"333",37038001,"N7.1",367,10081248,"immature","Urolophus bucculentus","Sandyback Stingaree"
"334",37038001,"N7.1",324,10081841,"immature","Urolophus bucculentus","Sandyback Stingaree"
"335",37038001,"N7.1",374,10081310,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"336",37038004,"N7.1",289,10081599,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"337",37038004,"N7.1",281,10081557,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"338",37038004,"N7.1",286,10081617,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"339",37038004,"N7.1",255,10081558,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"340",37038004,"N7.1",375,10081600,"immature","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"341",37038004,"N7.1",254,10081511,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"342",37038004,"N7.1",299,10081585,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"343",37038004,"N7.1",291,10081526,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"344",37038004,"N7.1",285,10081587,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"345",37038004,"N7.1",241,10081551,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"346",37227001,"N7.2",466,10081589,"shot2","Macruronus novaezelandiae","Blue Grenadier"
"347",37227001,"N7.2",447,10081503,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"348",37227001,"N7.2",457,10081619,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"349",37227001,"N7.2",446,10081506,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"350",37227001,"N7.2",432,10081533,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"351",37227001,"N7.2",457,10081536,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"352",37227001,"N7.2",396,10081566,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"353",37227001,"N7.2",421,10081563,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"354",37227001,"N7.2",451,10081560,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"355",37227001,"N7.2",447,10081504,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"356",37377003,"N7.2",373,10081722,"(null)","Nemadactylus macropterus","Jackass Morwong"
"357",37377003,"N7.2",372,10081662,"(null)","Nemadactylus macropterus","Jackass Morwong"
"358",37377003,"N7.2",365,10081694,"(null)","Nemadactylus macropterus","Jackass Morwong"
"359",37377003,"N7.2",325,10081721,"(null)","Nemadactylus macropterus","Jackass Morwong"
"360",37377003,"N7.2",387,10081633,"(null)","Nemadactylus macropterus","Jackass Morwong"
"361",37377003,"N7.2",359,10081856,"(null)","Nemadactylus macropterus","Jackass Morwong"
"362",37377003,"N7.2",344,10081719,"(null)","Nemadactylus macropterus","Jackass Morwong"
"363",37377003,"N7.2",340,10081663,"(null)","Nemadactylus macropterus","Jackass Morwong"
"364",37377003,"N7.2",336,10081727,"(null)","Nemadactylus macropterus","Jackass Morwong"
"365",37377003,"N7.2",281,10081559,"(null)","Nemadactylus macropterus","Jackass Morwong"
"366",37296001,"N7.2",502,10081720,"(null)","Platycephalus richardsoni","Tiger Flathead"
"367",37296001,"N7.2",537,10081718,"(null)","Platycephalus richardsoni","Tiger Flathead"
"368",37296001,"N7.2",487,10081553,"(null)","Platycephalus richardsoni","Tiger Flathead"
"369",37296001,"N7.2",456,10081626,"(null)","Platycephalus richardsoni","Tiger Flathead"
"370",37296001,"N7.2",409,10081824,"(null)","Platycephalus richardsoni","Tiger Flathead"
"371",37296001,"N7.2",459,10081768,"(null)","Platycephalus richardsoni","Tiger Flathead"
"372",37296001,"N7.2",463,10081525,"(null)","Platycephalus richardsoni","Tiger Flathead"
"373",37296001,"N7.2",506,10081682,"(null)","Platycephalus richardsoni","Tiger Flathead"
"374",37296001,"N7.2",502,10081552,"(null)","Platycephalus richardsoni","Tiger Flathead"
"375",37296001,"N7.2",446,10081859,"(null)","Platycephalus richardsoni","Tiger Flathead"
"376",37228002,"N7.2",592,10081764,"immature","Genypterus blacodes","Pink Ling"
"377",37228002,"N7.2",633,10081757,"immature","Genypterus blacodes","Pink Ling"
"378",37228002,"N7.2",592,10081845,"immature","Genypterus blacodes","Pink Ling"
"379",37228002,"N7.2",558,10081481,"immature","Genypterus blacodes","Pink Ling"
"380",37228002,"N7.2",673,10081448,"(null)","Genypterus blacodes","Pink Ling"
"381",37287093,"N7.2",282,10081477,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"382",37287093,"N7.2",311,10081451,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"383",37287093,"N7.2",256,10081421,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"384",37287093,"N7.2",266,10081761,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"385",37287093,"N7.2",266,10081389,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"386",37287093,"N7.2",225,10081420,"immature","Helicolenus barathri","Bigeye Ocean Perch"
"387",37287093,"N7.2",231,10081484,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"388",37038004,"N11.2",223,10082252,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"389",37038004,"N11.2",327,10082152,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"390",37445006,"N11.2",228,10082157,"(null)","Seriolella punctata","Silver Warehou"
"391",37445006,"N11.2",211,10082259,"(null)","Seriolella punctata","Silver Warehou"
"392",37445006,"N11.2",200,10082251,"(null)","Seriolella punctata","Silver Warehou"
"393",37445006,"N11.2",208,10082156,"(null)","Seriolella punctata","Silver Warehou"
"394",37445006,"N11.2",214,10082261,"(null)","Seriolella punctata","Silver Warehou"
"395",37445006,"N11.2",222,10082264,"(null)","Seriolella punctata","Silver Warehou"
"396",37445006,"N11.2",209,10082123,"(null)","Seriolella punctata","Silver Warehou"
"397",37445006,"N11.2",202,10082273,"(null)","Seriolella punctata","Silver Warehou"
"398",37445006,"N11.2",224,10082236,"(null)","Seriolella punctata","Silver Warehou"
"399",37038001,"N11.2",531,10082159,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"400",37038001,"N11.2",531,10082184,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"401",37038001,"N11.2",436,10082185,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"402",37038007,"N11.2",299,10082177,"(null)","Urolophus viridis","Greenback Stingaree"
"403",37038007,"N11.2",386,10082151,"(null)","Urolophus viridis","Greenback Stingaree"
"404",37038007,"N11.2",318,10082497,"(null)","Urolophus viridis","Greenback Stingaree"
"405",37038007,"N11.2",236,10082530,"(null)","Urolophus viridis","Greenback Stingaree"
"406",37038007,"N11.2",293,10082559,"(null)","Urolophus viridis","Greenback Stingaree"
"407",37038007,"N11.2",275,10082586,"(null)","Urolophus viridis","Greenback Stingaree"
"408",37038007,"N11.2",265,10082560,"(null)","Urolophus viridis","Greenback Stingaree"
"409",37038007,"N11.2",274,10082589,"(null)","Urolophus viridis","Greenback Stingaree"
"410",37038007,"N11.2",270,10082591,"(null)","Urolophus viridis","Greenback Stingaree"
"411",37038007,"N11.2",314,10082211,"(null)","Urolophus viridis","Greenback Stingaree"
"412",37038014,"N11.2",582,10082150,"eggs","Trygonoptera imitata","Eastern Shovelnose Stingaree"
"413",37038014,"N11.2",619,10082213,"(null)","Trygonoptera imitata","Eastern Shovelnose Stingaree"
"414",37038002,"N11.2",198,10082526,"(null)","Urolophus cruciatus","Banded Stingaree"
"415",37377003,"N11.2",220,10082558,"otolith with tissue","Nemadactylus macropterus","Jackass Morwong"
"416",37228002,"N21.1",898,10084934,"(null)","Genypterus blacodes","Pink Ling"
"417",37228002,"N21.1",839,10084969,"(null)","Genypterus blacodes","Pink Ling"
"418",37228002,"N21.1",850,10084963,"(null)","Genypterus blacodes","Pink Ling"
"419",37228002,"N21.1",883,10084913,"(null)","Genypterus blacodes","Pink Ling"
"420",37228002,"N21.1",796,10084939,"(null)","Genypterus blacodes","Pink Ling"
"421",37228002,"N21.1",545,10085167,"(null)","Genypterus blacodes","Pink Ling"
"422",37228002,"N21.1",608,10084958,"(null)","Genypterus blacodes","Pink Ling"
"423",37228002,"N21.1",1250,10084943,"(null)","Genypterus blacodes","Pink Ling"
"424",37228002,"N21.1",1150,10084927,"(null)","Genypterus blacodes","Pink Ling"
"425",37228002,"N21.1",930,10085005,"(null)","Genypterus blacodes","Pink Ling"
"426",37440002,"N21.1",531,10084660,"(null)","Lepidopus caudatus","Frostfish"
"427",37440002,"N21.1",510,10084898,"(null)","Lepidopus caudatus","Frostfish"
"428",37440002,"N21.1",507,10084961,"(null)","Lepidopus caudatus","Frostfish"
"429",37440002,"N21.1",576,10084931,"(null)","Lepidopus caudatus","Frostfish"
"430",37440002,"N21.1",531,10084871,"(null)","Lepidopus caudatus","Frostfish"
"431",37287093,"N21.1",125,10084903,"bagged whole for all biologicals","Helicolenus barathri","Bigeye Ocean Perch"
"432",37287093,"N21.1",156,10084923,"bagged whole for all biologicals","Helicolenus barathri","Bigeye Ocean Perch"
"433",37287093,"N21.1",162,10084933,"bagged whole for all biologicals","Helicolenus barathri","Bigeye Ocean Perch"
"434",37287093,"N21.1",197,10084873,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"435",37287093,"N21.1",231,10084936,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"436",37287093,"N21.1",277,10084906,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"437",37287093,"N21.1",322,10084926,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"438",37287093,"N21.1",387,10084928,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"439",37287093,"N21.1",408,10084868,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"440",37287093,"N21.1",401,10084952,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"441",37227001,"N21.1",905,10084907,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"442",37227001,"N21.1",635,10084937,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"443",37227001,"N21.1",575,10084967,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"444",37227001,"N21.1",350,10084904,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"445",37227001,"N21.1",327,10084965,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"446",37227001,"N21.1",314,10084875,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"447",37227001,"N21.1",342,10084905,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"448",37227001,"N21.1",316,10084935,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"449",37227001,"N21.1",341,10084876,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"450",37227001,"N21.1",331,10084964,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"451",37439002,"N21.1",428,10085159,"(null)","Rexea solandri","Gemfish"
"452",37439002,"N21.1",424,10085069,"(null)","Rexea solandri","Gemfish"
"453",37439002,"N21.1",407,10085021,"(null)","Rexea solandri","Gemfish"
"454",37439002,"N21.1",410,10084991,"(null)","Rexea solandri","Gemfish"
"455",37445006,"N21.1",499,10085078,"(null)","Seriolella punctata","Silver Warehou"
"456",37445006,"N21.1",393,10085085,"(null)","Seriolella punctata","Silver Warehou"
"457",37445006,"N21.1",321,10085022,"(null)","Seriolella punctata","Silver Warehou"
"458",37445006,"N21.1",507,10085065,"(null)","Seriolella punctata","Silver Warehou"
"459",37445006,"N21.1",358,10085137,"(null)","Seriolella punctata","Silver Warehou"
"460",37445006,"N21.1",369,10085200,"(null)","Seriolella punctata","Silver Warehou"
"461",37445006,"N21.1",427,10085095,"(null)","Seriolella punctata","Silver Warehou"
"462",37445006,"N21.1",356,10085098,"(null)","Seriolella punctata","Silver Warehou"
"463",37445006,"N21.1",344,10084992,"(null)","Seriolella punctata","Silver Warehou"
"464",37445006,"N21.1",411,10085039,"(null)","Seriolella punctata","Silver Warehou"
"465",37264004,"N21.3",445,NA,"(null)","Zeus faber","John Dory"
"466",37264004,"N21.3",381,NA,"(null)","Zeus faber","John Dory"
"467",37264004,"N21.3",420,NA,"(null)","Zeus faber","John Dory"
"468",37264004,"N21.3",363,NA,"(null)","Zeus faber","John Dory"
"469",37264004,"N21.3",294,NA,"(null)","Zeus faber","John Dory"
"470",37264004,"N21.3",428,NA,"(null)","Zeus faber","John Dory"
"471",37264004,"N21.3",434,NA,"(null)","Zeus faber","John Dory"
"472",37264004,"N21.3",302,NA,"(null)","Zeus faber","John Dory"
"473",37264004,"N21.3",423,NA,"(null)","Zeus faber","John Dory"
"474",37264004,"N21.3",417,NA,"(null)","Zeus faber","John Dory"
"475",37287001,"N21.3",250,10084664,"(null)","Helicolenus percoides","Reef Ocean Perch"
"476",37287001,"N21.3",206,10084724,"(null)","Helicolenus percoides","Reef Ocean Perch"
"477",37296001,"N21.3",428,10084924,"(null)","Platycephalus richardsoni","Tiger Flathead"
"478",37296001,"N21.3",497,10084900,"(null)","Platycephalus richardsoni","Tiger Flathead"
"479",37296001,"N21.3",330,10084892,"(null)","Platycephalus richardsoni","Tiger Flathead"
"480",37296001,"N21.3",493,10084950,"(null)","Platycephalus richardsoni","Tiger Flathead"
"481",37296001,"N21.3",449,10084920,"(null)","Platycephalus richardsoni","Tiger Flathead"
"482",37296001,"N21.3",442,10084715,"(null)","Platycephalus richardsoni","Tiger Flathead"
"483",37296001,"N21.3",515,10084867,"(null)","Platycephalus richardsoni","Tiger Flathead"
"484",37296001,"N21.3",438,10084682,"(null)","Platycephalus richardsoni","Tiger Flathead"
"485",37296001,"N21.3",462,10084862,"(null)","Platycephalus richardsoni","Tiger Flathead"
"486",37296001,"N21.3",379,10084891,"(null)","Platycephalus richardsoni","Tiger Flathead"
"487",37439002,"N21.3",256,10084695,"(null)","Rexea solandri","Gemfish"
"488",37439002,"N21.3",264,10084662,"(null)","Rexea solandri","Gemfish"
"489",37439002,"N21.3",258,10084639,"(null)","Rexea solandri","Gemfish"
"490",37439002,"N21.3",270,10084672,"(null)","Rexea solandri","Gemfish"
"491",37439002,"N21.3",269,10084699,"(null)","Rexea solandri","Gemfish"
"492",37439002,"N21.3",240,10084670,"(null)","Rexea solandri","Gemfish"
"493",37439002,"N21.3",253,10084640,"(null)","Rexea solandri","Gemfish"
"494",37439002,"N21.3",246,10084730,"(null)","Rexea solandri","Gemfish"
"495",37439002,"N21.3",264,10084701,"(null)","Rexea solandri","Gemfish"
"496",37439002,"N21.3",257,10084668,"(null)","Rexea solandri","Gemfish"
"497",37445006,"N21.3",213,10084636,"(null)","Seriolella punctata","Silver Warehou"
"498",37445006,"N21.3",220,10084686,"(null)","Seriolella punctata","Silver Warehou"
"499",37445006,"N21.3",228,10084719,"(null)","Seriolella punctata","Silver Warehou"
"500",37445006,"N21.3",218,10084729,"(null)","Seriolella punctata","Silver Warehou"
"501",37445006,"N21.3",220,10084691,"(null)","Seriolella punctata","Silver Warehou"
"502",37445006,"N21.3",221,10084658,"(null)","Seriolella punctata","Silver Warehou"
"503",37445006,"N21.3",218,10084629,"(null)","Seriolella punctata","Silver Warehou"
"504",37445006,"N21.3",216,10084633,"(null)","Seriolella punctata","Silver Warehou"
"505",37445006,"N21.3",221,10084667,"(null)","Seriolella punctata","Silver Warehou"
"506",37445006,"N21.3",233,10084643,"(null)","Seriolella punctata","Silver Warehou"
"507",37038007,"N21.3",336,10084657,"(null)","Urolophus viridis","Greenback Stingaree"
"508",37038007,"N21.3",348,10084720,"(null)","Urolophus viridis","Greenback Stingaree"
"509",37038007,"N21.3",336,10084690,"(null)","Urolophus viridis","Greenback Stingaree"
"510",37228002,"N21.3",428,10084921,"(null)","Genypterus blacodes","Pink Ling"
"511",37377003,"N23.1",326,10083822,"(null)","Nemadactylus macropterus","Jackass Morwong"
"512",37377003,"N23.1",364,10083853,"(null)","Nemadactylus macropterus","Jackass Morwong"
"513",37377003,"N23.1",340,10083852,"(null)","Nemadactylus macropterus","Jackass Morwong"
"514",37377003,"N23.1",366,10083883,"(null)","Nemadactylus macropterus","Jackass Morwong"
